timestamp	county	file_number	measure_names	provider_name	measure_values
1605348003.0999	BROWARD	100167	Available Pediatric ICU%	PLANTATION GENERAL HOSPITAL	0.375
1605348003.0999	BROWARD	100167	Pediatric ICU Census	PLANTATION GENERAL HOSPITAL	5
1605348003.0999	BROWARD	100167	Total AdultICU Capacity	PLANTATION GENERAL HOSPITAL	20
1605348003.0999	BROWARD	100167	Total PediatricICU Capacity	PLANTATION GENERAL HOSPITAL	8
1605348003.0999	BROWARD	100189	Adult ICU Census	NORTHWEST MEDICAL CENTER	17
1605348003.0999	BROWARD	100189	Available Adult ICU	NORTHWEST MEDICAL CENTER	13
1605348003.0999	BROWARD	100189	Available Adult ICU%	NORTHWEST MEDICAL CENTER	0.433333333
1605348003.0999	BROWARD	100189	Available Pediatric ICU	NORTHWEST MEDICAL CENTER	0
1605348003.0999	BROWARD	100189	Available Pediatric ICU%	NORTHWEST MEDICAL CENTER	NA
1605348003.0999	BROWARD	100189	Pediatric ICU Census	NORTHWEST MEDICAL CENTER	0
1605348003.0999	BROWARD	100189	Total AdultICU Capacity	NORTHWEST MEDICAL CENTER	30
1605348003.0999	BROWARD	100189	Total PediatricICU Capacity	NORTHWEST MEDICAL CENTER	0
1605348003.0999	BROWARD	100200	Adult ICU Census	BROWARD HEALTH IMPERIAL POINT	8
1605348003.0999	BROWARD	100200	Available Adult ICU	BROWARD HEALTH IMPERIAL POINT	0
1605348003.0999	BROWARD	100200	Available Adult ICU%	BROWARD HEALTH IMPERIAL POINT	0
1605348003.0999	BROWARD	100200	Available Pediatric ICU	BROWARD HEALTH IMPERIAL POINT	0
1605348003.0999	BROWARD	100200	Available Pediatric ICU%	BROWARD HEALTH IMPERIAL POINT	NA
1605348003.0999	BROWARD	100200	Pediatric ICU Census	BROWARD HEALTH IMPERIAL POINT	0
1605348003.0999	BROWARD	100200	Total AdultICU Capacity	BROWARD HEALTH IMPERIAL POINT	8
1605348003.0999	BROWARD	100200	Total PediatricICU Capacity	BROWARD HEALTH IMPERIAL POINT	0
1605348003.0999	BROWARD	100210	Adult ICU Census	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	21
1605348003.0999	BROWARD	100210	Available Adult ICU	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	15
1605348003.0999	BROWARD	100210	Available Adult ICU%	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	0.416666667
1605348003.0999	BROWARD	100210	Available Pediatric ICU	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	0
1605348003.0999	BROWARD	100210	Available Pediatric ICU%	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	NA
1605348003.0999	BROWARD	100210	Pediatric ICU Census	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	0
1605348003.0999	BROWARD	100210	Total AdultICU Capacity	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	36
1605348003.0999	BROWARD	100210	Total PediatricICU Capacity	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	0
1605348003.0999	BROWARD	100224	Adult ICU Census	UNIVERSITY HOSPITAL AND MEDICAL CENTER	10
1605348003.0999	BROWARD	100224	Available Adult ICU	UNIVERSITY HOSPITAL AND MEDICAL CENTER	5
1605348003.0999	BROWARD	100224	Available Adult ICU%	UNIVERSITY HOSPITAL AND MEDICAL CENTER	0.333333333
1605348003.0999	BROWARD	100224	Available Pediatric ICU	UNIVERSITY HOSPITAL AND MEDICAL CENTER	0
1605348003.0999	BROWARD	100224	Available Pediatric ICU%	UNIVERSITY HOSPITAL AND MEDICAL CENTER	NA
1605348003.0999	BROWARD	100224	Pediatric ICU Census	UNIVERSITY HOSPITAL AND MEDICAL CENTER	0
1605348003.0999	BROWARD	100224	Total AdultICU Capacity	UNIVERSITY HOSPITAL AND MEDICAL CENTER	15
1605348003.0999	BROWARD	100224	Total PediatricICU Capacity	UNIVERSITY HOSPITAL AND MEDICAL CENTER	0
1605348003.0999	BROWARD	100225	Adult ICU Census	MEMORIAL REGIONAL HOSPITAL SOUTH	0
1605348003.0999	BROWARD	100225	Available Adult ICU	MEMORIAL REGIONAL HOSPITAL SOUTH	0
1605348003.0999	BROWARD	100225	Available Adult ICU%	MEMORIAL REGIONAL HOSPITAL SOUTH	NA
1605348003.0999	BROWARD	100225	Available Pediatric ICU	MEMORIAL REGIONAL HOSPITAL SOUTH	0
1605348003.0999	BROWARD	100225	Available Pediatric ICU%	MEMORIAL REGIONAL HOSPITAL SOUTH	NA
1605348003.0999	BROWARD	100225	Pediatric ICU Census	MEMORIAL REGIONAL HOSPITAL SOUTH	0
1605348003.0999	BROWARD	100225	Total AdultICU Capacity	MEMORIAL REGIONAL HOSPITAL SOUTH	0
1605348003.0999	BROWARD	100225	Total PediatricICU Capacity	MEMORIAL REGIONAL HOSPITAL SOUTH	0
1605348003.0999	BROWARD	100228	Adult ICU Census	WESTSIDE REGIONAL MEDICAL CENTER	32
1605348003.0999	BROWARD	100228	Available Adult ICU	WESTSIDE REGIONAL MEDICAL CENTER	0
1605348003.0999	BROWARD	100228	Available Adult ICU%	WESTSIDE REGIONAL MEDICAL CENTER	0
1605348003.0999	BROWARD	100228	Available Pediatric ICU	WESTSIDE REGIONAL MEDICAL CENTER	0
1605348003.0999	BROWARD	100228	Available Pediatric ICU%	WESTSIDE REGIONAL MEDICAL CENTER	NA
1605348003.0999	BROWARD	100228	Pediatric ICU Census	WESTSIDE REGIONAL MEDICAL CENTER	0
1605348003.0999	BROWARD	100228	Total AdultICU Capacity	WESTSIDE REGIONAL MEDICAL CENTER	32
1605348003.0999	BROWARD	100228	Total PediatricICU Capacity	WESTSIDE REGIONAL MEDICAL CENTER	0
1605348003.0999	BROWARD	100230	Adult ICU Census	MEMORIAL HOSPITAL PEMBROKE	9
1605348003.0999	BROWARD	100230	Available Adult ICU	MEMORIAL HOSPITAL PEMBROKE	2
1605348003.0999	BROWARD	100230	Available Adult ICU%	MEMORIAL HOSPITAL PEMBROKE	0.181818182
1605348003.0999	BROWARD	100230	Available Pediatric ICU	MEMORIAL HOSPITAL PEMBROKE	0
1605348003.0999	BROWARD	100230	Available Pediatric ICU%	MEMORIAL HOSPITAL PEMBROKE	NA
1605348003.0999	BROWARD	100230	Pediatric ICU Census	MEMORIAL HOSPITAL PEMBROKE	0
1605348003.0999	BROWARD	100230	Total AdultICU Capacity	MEMORIAL HOSPITAL PEMBROKE	11
1605348003.0999	BROWARD	100230	Total PediatricICU Capacity	MEMORIAL HOSPITAL PEMBROKE	0
1605348003.0999	BROWARD	103027	Adult ICU Census	ST ANTHONY'S REHABILITATION HOSPITAL	0
1605348003.0999	BROWARD	103027	Available Adult ICU	ST ANTHONY'S REHABILITATION HOSPITAL	0
1605348003.0999	BROWARD	103027	Available Adult ICU%	ST ANTHONY'S REHABILITATION HOSPITAL	NA
1605348003.0999	BROWARD	103027	Available Pediatric ICU	ST ANTHONY'S REHABILITATION HOSPITAL	0
1605348003.0999	BROWARD	103027	Available Pediatric ICU%	ST ANTHONY'S REHABILITATION HOSPITAL	NA
1605348003.0999	BROWARD	103027	Pediatric ICU Census	ST ANTHONY'S REHABILITATION HOSPITAL	0
1605348003.0999	BROWARD	103027	Total AdultICU Capacity	ST ANTHONY'S REHABILITATION HOSPITAL	0
1605348003.0999	BROWARD	103027	Total PediatricICU Capacity	ST ANTHONY'S REHABILITATION HOSPITAL	0
1605348003.0999	BROWARD	103028	Adult ICU Census	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	0
1605348003.0999	BROWARD	103028	Available Adult ICU	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	0
1605348003.0999	BROWARD	103028	Available Adult ICU%	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	NA
1605348003.0999	BROWARD	103028	Available Pediatric ICU	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	0
1605348003.0999	BROWARD	103028	Available Pediatric ICU%	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	NA
1605348003.0999	BROWARD	103028	Pediatric ICU Census	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	0
1605348003.0999	BROWARD	103028	Total AdultICU Capacity	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	0
1605348003.0999	BROWARD	103028	Total PediatricICU Capacity	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	0
1605348003.0999	BROWARD	104001	Adult ICU Census	SOUTH FLORIDA STATE HOSPITAL	0
1605348003.0999	BROWARD	104001	Available Adult ICU	SOUTH FLORIDA STATE HOSPITAL	0
1605348003.0999	BROWARD	104001	Available Adult ICU%	SOUTH FLORIDA STATE HOSPITAL	NA
1605348003.0999	BROWARD	104001	Available Pediatric ICU	SOUTH FLORIDA STATE HOSPITAL	0
1605348003.0999	BROWARD	104001	Available Pediatric ICU%	SOUTH FLORIDA STATE HOSPITAL	NA
1605348003.0999	BROWARD	104001	Pediatric ICU Census	SOUTH FLORIDA STATE HOSPITAL	0
1605348003.0999	BROWARD	104001	Total AdultICU Capacity	SOUTH FLORIDA STATE HOSPITAL	0
1605348003.0999	BROWARD	104001	Total PediatricICU Capacity	SOUTH FLORIDA STATE HOSPITAL	0
1605348003.0999	BROWARD	104015	Adult ICU Census	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	0
1605348003.0999	BROWARD	104015	Available Adult ICU	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	0
1605348003.0999	BROWARD	104015	Available Adult ICU%	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	NA
1605348003.0999	BROWARD	104015	Available Pediatric ICU	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	0
1605348003.0999	BROWARD	104015	Available Pediatric ICU%	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	NA
1605348003.0999	BROWARD	104015	Pediatric ICU Census	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	0
1605348003.0999	BROWARD	104015	Total AdultICU Capacity	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	0
1605348003.0999	BROWARD	104015	Total PediatricICU Capacity	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	0
1605348003.0999	BROWARD	104026	Adult ICU Census	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	0
1605348003.0999	BROWARD	104026	Available Adult ICU	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	0
1605348003.0999	BROWARD	104026	Available Adult ICU%	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	NA
1605348003.0999	BROWARD	104026	Available Pediatric ICU	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	0
1605348003.0999	BROWARD	104026	Available Pediatric ICU%	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	NA
1605348003.0999	BROWARD	104026	Pediatric ICU Census	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	0
1605348003.0999	BROWARD	104026	Total AdultICU Capacity	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	0
1605348003.0999	BROWARD	104026	Total PediatricICU Capacity	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	0
1605348003.0999	BROWARD	110019	Adult ICU Census	BROWARD HEALTH CORAL SPRINGS	17
1605348003.0999	BROWARD	110019	Available Adult ICU	BROWARD HEALTH CORAL SPRINGS	1
1605348003.0999	BROWARD	110019	Available Adult ICU%	BROWARD HEALTH CORAL SPRINGS	0.055555556
1605348003.0999	BROWARD	110019	Available Pediatric ICU	BROWARD HEALTH CORAL SPRINGS	2
1605348003.0999	BROWARD	110019	Available Pediatric ICU%	BROWARD HEALTH CORAL SPRINGS	1
1605348003.0999	BROWARD	110019	Pediatric ICU Census	BROWARD HEALTH CORAL SPRINGS	0
1605348003.0999	BROWARD	110019	Total AdultICU Capacity	BROWARD HEALTH CORAL SPRINGS	18
1605348003.0999	BROWARD	110019	Total PediatricICU Capacity	BROWARD HEALTH CORAL SPRINGS	2
1605348003.0999	BROWARD	111527	Adult ICU Census	MEMORIAL HOSPITAL WEST	32
1605348003.0999	BROWARD	111527	Available Adult ICU	MEMORIAL HOSPITAL WEST	0
1605348003.0999	BROWARD	111527	Available Adult ICU%	MEMORIAL HOSPITAL WEST	0
1605348003.0999	BROWARD	111527	Available Pediatric ICU	MEMORIAL HOSPITAL WEST	0
1605348003.0999	BROWARD	111527	Available Pediatric ICU%	MEMORIAL HOSPITAL WEST	NA
1605348003.0999	BROWARD	111527	Pediatric ICU Census	MEMORIAL HOSPITAL WEST	0
1605348003.0999	BROWARD	111527	Total AdultICU Capacity	MEMORIAL HOSPITAL WEST	32
1605348003.0999	BROWARD	111527	Total PediatricICU Capacity	MEMORIAL HOSPITAL WEST	0
1605348003.0999	BROWARD	23960050	Adult ICU Census	MEMORIAL HOSPITAL MIRAMAR	13
1605348003.0999	BROWARD	23960050	Available Adult ICU	MEMORIAL HOSPITAL MIRAMAR	5
1605348003.0999	BROWARD	23960050	Available Adult ICU%	MEMORIAL HOSPITAL MIRAMAR	0.277777778
1605348003.0999	BROWARD	23960050	Available Pediatric ICU	MEMORIAL HOSPITAL MIRAMAR	0
1605348003.0999	BROWARD	23960050	Available Pediatric ICU%	MEMORIAL HOSPITAL MIRAMAR	NA
1605348003.0999	BROWARD	23960050	Pediatric ICU Census	MEMORIAL HOSPITAL MIRAMAR	0
1605348003.0999	BROWARD	23960050	Total AdultICU Capacity	MEMORIAL HOSPITAL MIRAMAR	18
1605348003.0999	BROWARD	23960050	Total PediatricICU Capacity	MEMORIAL HOSPITAL MIRAMAR	0
1605348003.0999	CALHOUN	100112	Adult ICU Census	CALHOUN-LIBERTY HOSPITAL	0
1605348003.0999	CALHOUN	100112	Available Adult ICU	CALHOUN-LIBERTY HOSPITAL	0
1605348003.0999	CALHOUN	100112	Available Adult ICU%	CALHOUN-LIBERTY HOSPITAL	NA
1605348003.0999	CALHOUN	100112	Available Pediatric ICU	CALHOUN-LIBERTY HOSPITAL	0
1605348003.0999	CALHOUN	100112	Available Pediatric ICU%	CALHOUN-LIBERTY HOSPITAL	NA
1605348003.0999	CALHOUN	100112	Pediatric ICU Census	CALHOUN-LIBERTY HOSPITAL	0
1605348003.0999	CALHOUN	100112	Total AdultICU Capacity	CALHOUN-LIBERTY HOSPITAL	0
1605348003.0999	CALHOUN	100112	Total PediatricICU Capacity	CALHOUN-LIBERTY HOSPITAL	0
1605348003.0999	CHARLOTTE	100047	Adult ICU Census	BAYFRONT HEALTH PUNTA GORDA	15
1605348003.0999	CHARLOTTE	100047	Available Adult ICU	BAYFRONT HEALTH PUNTA GORDA	0
1605348003.0999	CHARLOTTE	100047	Available Adult ICU%	BAYFRONT HEALTH PUNTA GORDA	0
1605348003.0999	CHARLOTTE	100047	Available Pediatric ICU	BAYFRONT HEALTH PUNTA GORDA	0
1605348003.0999	CHARLOTTE	100047	Available Pediatric ICU%	BAYFRONT HEALTH PUNTA GORDA	NA
1605348003.0999	CHARLOTTE	100047	Pediatric ICU Census	BAYFRONT HEALTH PUNTA GORDA	0
1605348003.0999	CHARLOTTE	100047	Total AdultICU Capacity	BAYFRONT HEALTH PUNTA GORDA	15
1605348003.0999	CHARLOTTE	100047	Total PediatricICU Capacity	BAYFRONT HEALTH PUNTA GORDA	0
1605348003.0999	CHARLOTTE	100077	Adult ICU Census	BAYFRONT HEALTH PORT CHARLOTTE	16
1605348003.0999	CHARLOTTE	100077	Available Adult ICU	BAYFRONT HEALTH PORT CHARLOTTE	5
1605348003.0999	CHARLOTTE	100077	Available Adult ICU%	BAYFRONT HEALTH PORT CHARLOTTE	0.238095238
1605348003.0999	CHARLOTTE	100077	Available Pediatric ICU	BAYFRONT HEALTH PORT CHARLOTTE	0
1605348003.0999	CHARLOTTE	100077	Available Pediatric ICU%	BAYFRONT HEALTH PORT CHARLOTTE	NA
1605348003.0999	CHARLOTTE	100077	Pediatric ICU Census	BAYFRONT HEALTH PORT CHARLOTTE	0
1605348003.0999	CHARLOTTE	100077	Total AdultICU Capacity	BAYFRONT HEALTH PORT CHARLOTTE	21
1605348003.0999	CHARLOTTE	100077	Total PediatricICU Capacity	BAYFRONT HEALTH PORT CHARLOTTE	0
1605348003.0999	CHARLOTTE	100236	Adult ICU Census	FAWCETT MEMORIAL HOSPITAL	18
1605348003.0999	CHARLOTTE	100236	Available Adult ICU	FAWCETT MEMORIAL HOSPITAL	1
1605348003.0999	CHARLOTTE	100236	Available Adult ICU%	FAWCETT MEMORIAL HOSPITAL	0.052631579
1605348003.0999	CHARLOTTE	100236	Available Pediatric ICU	FAWCETT MEMORIAL HOSPITAL	0
1605348003.0999	CHARLOTTE	100236	Available Pediatric ICU%	FAWCETT MEMORIAL HOSPITAL	NA
1605348003.0999	CHARLOTTE	100236	Pediatric ICU Census	FAWCETT MEMORIAL HOSPITAL	0
1605348003.0999	CHARLOTTE	100236	Total AdultICU Capacity	FAWCETT MEMORIAL HOSPITAL	19
1605348003.0999	CHARLOTTE	100236	Total PediatricICU Capacity	FAWCETT MEMORIAL HOSPITAL	0
1605348003.0999	CITRUS	100023	Adult ICU Census	CITRUS MEMORIAL HOSPITAL	18
1605348003.0999	CITRUS	100023	Available Adult ICU	CITRUS MEMORIAL HOSPITAL	6
1605348003.0999	CITRUS	100023	Available Adult ICU%	CITRUS MEMORIAL HOSPITAL	0.25
1605348003.0999	CITRUS	100023	Available Pediatric ICU	CITRUS MEMORIAL HOSPITAL	0
1605348003.0999	CITRUS	100023	Available Pediatric ICU%	CITRUS MEMORIAL HOSPITAL	NA
1605348003.0999	CITRUS	100023	Pediatric ICU Census	CITRUS MEMORIAL HOSPITAL	0
1605348003.0999	CITRUS	100023	Total AdultICU Capacity	CITRUS MEMORIAL HOSPITAL	24
1605348003.0999	CITRUS	100023	Total PediatricICU Capacity	CITRUS MEMORIAL HOSPITAL	0
1605348003.0999	CITRUS	100249	Adult ICU Census	BAYFRONT HEALTH SEVEN RIVERS	16
1605348003.0999	CITRUS	100249	Available Adult ICU	BAYFRONT HEALTH SEVEN RIVERS	0
1605348003.0999	CITRUS	100249	Available Adult ICU%	BAYFRONT HEALTH SEVEN RIVERS	0
1605348003.0999	CITRUS	100249	Available Pediatric ICU	BAYFRONT HEALTH SEVEN RIVERS	0
1605348003.0999	CITRUS	100249	Available Pediatric ICU%	BAYFRONT HEALTH SEVEN RIVERS	NA
1605348003.0999	CITRUS	100249	Pediatric ICU Census	BAYFRONT HEALTH SEVEN RIVERS	0
1605348003.0999	CITRUS	100249	Total AdultICU Capacity	BAYFRONT HEALTH SEVEN RIVERS	16
1605348003.0999	CITRUS	100249	Total PediatricICU Capacity	BAYFRONT HEALTH SEVEN RIVERS	0
1605348003.0999	CLAY	100016	Adult ICU Census	KINDRED HOSPITAL-NORTH FLORIDA	6
1605348003.0999	CLAY	100016	Available Adult ICU	KINDRED HOSPITAL-NORTH FLORIDA	0
1605348003.0999	CLAY	100016	Available Adult ICU%	KINDRED HOSPITAL-NORTH FLORIDA	0
1605348003.0999	CLAY	100016	Available Pediatric ICU	KINDRED HOSPITAL-NORTH FLORIDA	0
1605348003.0999	CLAY	100016	Available Pediatric ICU%	KINDRED HOSPITAL-NORTH FLORIDA	NA
1605348003.0999	CLAY	100016	Pediatric ICU Census	KINDRED HOSPITAL-NORTH FLORIDA	0
1605348003.0999	CLAY	100016	Total AdultICU Capacity	KINDRED HOSPITAL-NORTH FLORIDA	6
1605348003.0999	CLAY	100016	Total PediatricICU Capacity	KINDRED HOSPITAL-NORTH FLORIDA	0
1605348003.0999	CLAY	100226	Adult ICU Census	ORANGE PARK MEDICAL CENTER	25
1605348003.0999	CLAY	100226	Available Adult ICU	ORANGE PARK MEDICAL CENTER	3
1605348003.0999	CLAY	100226	Available Adult ICU%	ORANGE PARK MEDICAL CENTER	0.107142857
1605348003.0999	CLAY	100226	Available Pediatric ICU	ORANGE PARK MEDICAL CENTER	0
1605348003.0999	CLAY	100226	Available Pediatric ICU%	ORANGE PARK MEDICAL CENTER	0
1605348003.0999	CLAY	100226	Pediatric ICU Census	ORANGE PARK MEDICAL CENTER	4
1605348003.0999	CLAY	100226	Total AdultICU Capacity	ORANGE PARK MEDICAL CENTER	28
1605348003.0999	CLAY	100226	Total PediatricICU Capacity	ORANGE PARK MEDICAL CENTER	4
1605348003.0999	CLAY	23960117	Adult ICU Census	ASCENSION ST VINCENT'S CLAY COUNTY	9
1605348003.0999	CLAY	23960117	Available Adult ICU	ASCENSION ST VINCENT'S CLAY COUNTY	8
1605348003.0999	CLAY	23960117	Available Adult ICU%	ASCENSION ST VINCENT'S CLAY COUNTY	0.470588235
1605348003.0999	CLAY	23960117	Available Pediatric ICU	ASCENSION ST VINCENT'S CLAY COUNTY	0
1605348003.0999	CLAY	23960117	Available Pediatric ICU%	ASCENSION ST VINCENT'S CLAY COUNTY	NA
1605348003.0999	CLAY	23960117	Pediatric ICU Census	ASCENSION ST VINCENT'S CLAY COUNTY	0
1605348003.0999	CLAY	23960117	Total AdultICU Capacity	ASCENSION ST VINCENT'S CLAY COUNTY	17
1605348003.0999	CLAY	23960117	Total PediatricICU Capacity	ASCENSION ST VINCENT'S CLAY COUNTY	0
1605348003.0999	COLLIER	100018	Adult ICU Census	NAPLES COMMUNITY HOSPITAL	19
1605348003.0999	COLLIER	100018	Available Adult ICU	NAPLES COMMUNITY HOSPITAL	12
1605348003.0999	COLLIER	100018	Available Adult ICU%	NAPLES COMMUNITY HOSPITAL	0.387096774
1605348003.0999	COLLIER	100018	Available Pediatric ICU	NAPLES COMMUNITY HOSPITAL	0
1605348003.0999	COLLIER	100018	Available Pediatric ICU%	NAPLES COMMUNITY HOSPITAL	NA
1605348003.0999	COLLIER	100018	Pediatric ICU Census	NAPLES COMMUNITY HOSPITAL	0
1605348003.0999	COLLIER	100018	Total AdultICU Capacity	NAPLES COMMUNITY HOSPITAL	31
1605348003.0999	COLLIER	100018	Total PediatricICU Capacity	NAPLES COMMUNITY HOSPITAL	0
1605348003.0999	COLLIER	110043	Adult ICU Census	WILLOUGH AT NAPLES, THE	0
1605348003.0999	COLLIER	110043	Available Adult ICU	WILLOUGH AT NAPLES, THE	0
1605348003.0999	COLLIER	110043	Available Adult ICU%	WILLOUGH AT NAPLES, THE	NA
1605348003.0999	COLLIER	110043	Available Pediatric ICU	WILLOUGH AT NAPLES, THE	0
1605348003.0999	COLLIER	110043	Available Pediatric ICU%	WILLOUGH AT NAPLES, THE	NA
1605348003.0999	COLLIER	110043	Pediatric ICU Census	WILLOUGH AT NAPLES, THE	0
1605348003.0999	COLLIER	110043	Total AdultICU Capacity	WILLOUGH AT NAPLES, THE	0
1605348003.0999	COLLIER	110043	Total PediatricICU Capacity	WILLOUGH AT NAPLES, THE	0
1605348003.0999	COLLIER	120006	Adult ICU Census	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	8
1605348003.0999	COLLIER	120006	Available Adult ICU	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	8
1605348003.0999	COLLIER	120006	Available Adult ICU%	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	0.5
1605348003.0999	COLLIER	120006	Available Pediatric ICU	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	0
1605348003.0999	COLLIER	120006	Available Pediatric ICU%	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	NA
1605348003.0999	COLLIER	120006	Pediatric ICU Census	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	0
1605348003.0999	COLLIER	120006	Total AdultICU Capacity	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	16
1605348003.0999	COLLIER	120006	Total PediatricICU Capacity	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	0
1605348003.0999	COLLIER	23960025	Adult ICU Census	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	16
1605348003.0999	COLLIER	23960025	Available Adult ICU	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	0
1605348003.0999	COLLIER	23960025	Available Adult ICU%	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	0
1605348003.0999	COLLIER	23960025	Available Pediatric ICU	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	0
1605348003.0999	COLLIER	23960025	Available Pediatric ICU%	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	NA
1605348003.0999	COLLIER	23960025	Pediatric ICU Census	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	0
1605348003.0999	COLLIER	23960025	Total AdultICU Capacity	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	16
1605348003.0999	COLLIER	23960025	Total PediatricICU Capacity	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	0
1605348003.0999	COLLIER	23960057	Adult ICU Census	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	11
1605348003.0999	COLLIER	23960057	Available Adult ICU	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	1
1605348003.0999	COLLIER	23960057	Available Adult ICU%	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	0.083333333
1605348003.0999	COLLIER	23960057	Available Pediatric ICU	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	0
1605348003.0999	COLLIER	23960057	Available Pediatric ICU%	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	NA
1605348003.0999	COLLIER	23960057	Pediatric ICU Census	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	0
1605348003.0999	COLLIER	23960057	Total AdultICU Capacity	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	12
1605348003.0999	COLLIER	23960057	Total PediatricICU Capacity	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	0
1605348003.0999	COLLIER	23960116	Adult ICU Census	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	9
1605348003.0999	COLLIER	23960116	Available Adult ICU	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	1
1605348003.0999	COLLIER	23960116	Available Adult ICU%	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	0.1
1605348003.0999	COLLIER	23960116	Available Pediatric ICU	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	0
1605348003.0999	COLLIER	23960116	Available Pediatric ICU%	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	NA
1605348003.0999	COLLIER	23960116	Pediatric ICU Census	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	0
1605348003.0999	COLLIER	23960116	Total AdultICU Capacity	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	10
1605348003.0999	COLLIER	23960116	Total PediatricICU Capacity	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	0
1605348003.0999	COLUMBIA	100156	Adult ICU Census	LAKE CITY MEDICAL CENTER	15
1605348003.0999	COLUMBIA	100156	Available Adult ICU	LAKE CITY MEDICAL CENTER	0
1605348003.0999	COLUMBIA	100156	Available Adult ICU%	LAKE CITY MEDICAL CENTER	0
1605348003.0999	COLUMBIA	100156	Available Pediatric ICU	LAKE CITY MEDICAL CENTER	0
1605348003.0999	COLUMBIA	100156	Available Pediatric ICU%	LAKE CITY MEDICAL CENTER	NA
1605348003.0999	COLUMBIA	100156	Pediatric ICU Census	LAKE CITY MEDICAL CENTER	0
